PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Modern authentication failed here, but you'll still be able to sign in. Your status code is {0}.",,"Không thể thực hiện xác thực hiện đại ở đây nhưng bạn vẫn sẽ có thể đăng nhập. Mã trạng thái của bạn là {0}.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sorry, we're having connection issues.",,"Rất tiếc, chúng tôi đang gặp sự cố kết nối.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Go ahead and log in.",,"Tiếp tục và đăng nhập.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Login to Microsoft Teams",,"Đăng nhập vào Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"There's a more permanent way to sign in to Microsoft Teams. If you're having trouble completing the process, talk to your IT admin.",,"Có một cách lâu dài hơn để đăng nhập vào Microsoft Teams. Nếu bạn gặp sự cố khi hoàn tất quy trình này, hãy nói chuyện với quản trị CNTT của bạn.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Let's get you up and running...",,"Hãy để chúng tôi chuẩn bị mọi thứ cho bạn và chạy...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Authenticate",,"Xác thực",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Please select a certificate to authenticate yourself to {0}",,"Hãy chọn một chứng chỉ để xác thực tính bạn với {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Select a certificate",,"Chọn chứng chỉ",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We're sorry, but something went wrong. Please try again.",,"Rất tiếc, đã xảy ra sự cố. Vui lòng thử lại.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"You can also try clicking the original link you were sent.",,"Ngoài ra, bạn có thể thử bấm vào liên kết gốc mà mình nhận được.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Add to Dictionary",,"Thêm vào từ điển",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Copy",,"Sao chép",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Copy Email Address",,"Sao chép địa chỉ email",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Copy Image",,"Sao chép hình ảnh",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Copy Image URL",,"Sao chép URL của hình ảnh",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Copy Link",,"Sao chép liên kết",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Cut",,"Cắt",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Inspect Element",,"Kiểm tra thành phần",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open Link",,"Mở liên kết",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Paste",,"Dán",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Yes, open in browser",,"Có, mở trong trình duyệt",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No, cancel",,"Không, hủy bỏ",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Want to open this link in a browser?",,"Muốn mở liên kết này trong trình duyệt?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open in browser",,"Mở trong trình duyệt",,"Text",,"All",,"Microsoft Teams for Mac",,""
"OK",,"OK",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Cancel",,"Hủy",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open file {0}?",,"Bạn muốn mở tệp {0}?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open File",,"Mở tệp",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to register as chat app for Office",,"Không thể đăng ký làm ứng dụng trò chuyện cho Office",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Enjoy using Teams!",,"Hãy tận hưởng trải nghiệm với Teams!",,"Text",,"All",,"Microsoft Teams for Mac",,""
"This message is shown on success registering as chat app for Office and when the app is all set up.",,"Thông báo này được hiển thị khi đăng ký thành công dưới dạng ứng dụng trò chuyện cho Office và khi ứng dụng đã thiết lập xong.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"You're all set.",,"Bạn đã sẵn sàng.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Title is shown on success registering as chat app for Office. Let's user know the app is all set up.",,"Tiêu đề được hiển thị khi đăng ký thành công dưới dạng ứng dụng trò chuyện cho Office. Hãy cho người dùng biết rằng ứng dụng đã được thiết lập xong.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to unregister as chat app for Office",,"Không thể hủy đăng ký làm ứng dụng trò chuyện cho Office",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Username or password maybe incorrect",,"Tên người dùng hoặc mật khẩu có thể không chính xác",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Send a quick reply...",,"Gửi trả lời nhanh...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Send",,"Gửi",,"Text",,"All",,"Microsoft Teams for Mac",,""
"N/A",,"Không áp dụng",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Launching app",,"Đang khởi chạy ứng dụng",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Confidential. Do not distribute.",,"Tài liệu mật của Microsoft. Không tiết lộ.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Loading Microsoft Teams",,"Đang tải Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sorry, this is taking longer than we thought",,"Xin lỗi, Việc này mất nhiều thời gian hơn chúng tôi nghĩ",,"Text",,"All",,"Microsoft Teams for Mac",,""
"There was a glitch, and we're recovering",,"Đã xảy ra trục trặc và chúng tôi đang khôi phục",,"Text",,"All",,"Microsoft Teams for Mac",,""
"It looks like we can’t display your content right now. What would you like to do?",,"Có vẻ như chúng tôi không thể hiển thị nội dung của bạn ngay bây giờ. Bạn muốn làm gì?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We’re having trouble displaying your content",,"Chúng tôi đang gặp sự cố khi hiển thị nội dung của bạn",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Close",,"Đóng",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Maximize",,"Phóng đại",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Minimize",,"Thu nhỏ",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We’re taking you back to the login page (this could take a few seconds)",,"Chúng tôi đang đưa bạn trở lại trang đăng nhập (điều này có thể mất vài giây)",,"Text",,"All",,"Microsoft Teams for Mac",,""
"About Microsoft Teams",,"Giới thiệu về Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Hide Microsoft Teams",,"Ẩn Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Hide Others",,"Ẩn các nội dung khác",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Quit Microsoft Teams",,"Thoát Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Services",,"Dịch vụ",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Show All",,"Hiển thị tất cả",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Development",,"Phát triển",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Edit",,"Chỉnh sửa",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Delete",,"Xóa",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Paste and Match Style",,"Dán và khớp kiểu",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Redo",,"Làm lại",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Select All",,"Chọn tất cả",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Undo",,"Hoàn tác",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Help",,"Trợ giúp",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Legal Information",,"Thông tin pháp lý",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Privacy Policy",,"Chính sách về quyền riêng tư",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams Help",,"Trợ giúp về Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"View",,"Xem",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Go Back",,"Quay lại",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Go Forward",,"Tiến lên",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Toggle Full Screen",,"Bật/tắt chế độ toàn màn hình",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Window",,"Cửa sổ",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Bring All to Front",,"Đưa tất cả lên trước",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Zoom",,"Thu phóng",,"Text",,"All",,"Microsoft Teams for Mac",,""
"More info",,"Thêm thông tin",,"Text",,"All",,"Microsoft Teams for Mac",,""
"In order to run Microsoft Teams, please free up some disk space.",,"Để chạy Microsoft Teams, vui lòng giải phóng một số dung lượng đĩa.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Not enough space",,"Không đủ dung lượng",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept with audio",,"Chấp nhận có âm thanh",,"Text",,"All",,"Microsoft Teams for Mac",,""
"close",,"đóng",,"Text",,"All",,"Microsoft Teams for Mac",,""
"join meetup",,"tham gia cuộc họp",,"Text",,"All",,"Microsoft Teams for Mac",,""
"message",,"tin nhắn",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Pop out",,"Bật lên",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Decline call",,"Từ chối cuộc gọi",,"Text",,"All",,"Microsoft Teams for Mac",,""
"reply",,"trả lời",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept screen share",,"Chấp nhận chia sẻ màn hình",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept with video",,"Chấp nhận có video",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams Notification",,"Thông báo về Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Oh no ... we can’t connect to the internet. Check your connection.",,"Ôi không... chúng tôi không thể kết nối với Internet. Hãy kiểm tra kết nối của bạn.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Yikes! Looks like someone pulled the plug on the internet.",,"Ồ! Có vẻ như một người nào đó đã rút phích cắm Internet.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Error code - {0}",,"Mã lỗi - {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
""If that doesn't work, try <a href=""#"" id=""signoutLink"" target=""_blank"">signing out</a> and back in."",,""Nếu cách đó không hiệu quả, hãy thử <a href=""#"" id=""signoutLink"" target=""_blank"">đăng xuất</a> rồi đăng nhập lại."",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Password",,"Mật khẩu",,"Text",,"All",,"Microsoft Teams for Mac",,""
"For: {0}:{1}",,"Cho: {0}:{1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Your connection is not private",,"Kết nối của bạn không phải là kết nối riêng tư",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Proxy: {0}:{1}",,"Proxy: {0}:{1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign In",,"Đăng nhập",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Signing In...",,"Đang đăng nhập…",,"Text",,"All",,"Microsoft Teams for Mac",,""
"There is a glitch. Sorry for the inconvenience. Please sign in again.",,"Đã xảy ra trục trặc. Xin lỗi bạn vì sự bất tiện này. Vui lòng đăng nhập lại.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reply",,"Trả lời",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retry",,"Thử lại",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retrying...",,"Đang thử lại...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"That didn’t work. Please try again using your organizational sign-in name and password, or choose a different certificate.",,"Không thực hiện được. Vui lòng thử lại bằng tên và mật khẩu đăng nhập của tổ chức bạn, hoặc chọn một chứng chỉ khác.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Something's not right. Please click <b>Retry</b> then add this tab again once the app is finished restarting. You'll need to sign in using your credentials and select a valid certificate.",,"Có gì đó không đúng. Vui lòng bấm vào <b>Thử lại</b> rồi thêm lại tab này khi ứng dụng hoàn tất khởi động lại. Bạn sẽ cần phải đăng nhập bằng thông tin đăng nhập của bạn và chọn một chứng chỉ hợp lệ.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign in again",,"Đăng nhập lại",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Available",,"Đang trực tuyến",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Away",,"Vắng mặt",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be right back",,"Quay lại ngay",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Busy",,"Bận",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No connection",,"Không có kết nối",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Do not disturb",,"Không làm phiền",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We ran into an issue",,"Chúng tôi đã gặp phải sự cố",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Idle",,"Nhàn rỗi",,"Text",,"All",,"Microsoft Teams for Mac",,""
"In a meeting",,"Đang họp",,"Text",,"All",,"Microsoft Teams for Mac",,""
"New activity",,"Hoạt động mới",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No network",,"Không có mạng",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Offline",,"Ngoại tuyến",,"Text",,"All",,"Microsoft Teams for Mac",,""
"On the phone",,"Đang nghe điện thoại",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Presenting",,"Đang trình bày",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status unknown",,"Trạng thái không xác định",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status set to {0}",,"Đã đặt trạng thái thành {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Submit",,"Gửi",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We're switching you to your other account. It'll just take a moment...",,"Chúng tôi đang chuyển bạn sang tài khoản khác. Việc này sẽ diễn ra trong ít phút...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open DevTools",,"Mở DevTools",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Get logs",,"Tải nhật ký",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Log out",,"Đăng xuất",,"Text",,"All",,"Microsoft Teams for Mac",,""
"My status",,"Trạng thái của tôi",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams is still running and you will continue to receive notifications.",,"Microsoft Teams vẫn đang chạy và bạn sẽ tiếp tục nhận được thông báo.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open",,"Mở",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign out",,"Đăng xuất",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Appear away",,"Hiển thị là vắng mặt",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reset status",,"Đặt lại trạng thái",,"Text",,"All",,"Microsoft Teams for Mac",,""
"This dialog will auto close after the repair is done. If Teams process doesn't auto start in few minutes, please click on download option and install.",,"Hộp thoại này sẽ tự động đóng sau khi sửa xong. Nếu quy trình Teams không tự động bắt đầu sau vài phút, hãy nhấp vào tùy chọn tải xuống và cài đặt.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Repairing Teams...",,"Đang sửa chữa Teams...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Download",,"Tải xuống",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Ok",,"Ok",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Not on Teams yet?",,"Bạn chưa sử dụng Teams?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Three happy people waving",,"Ba người vui vẻ vẫy tay chào",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign-in address",,"Địa chỉ đăng nhập",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Enter your work, school, or Microsoft account.",,"Nhập tài khoản cơ quan, trường học hoặc tài khoản Microsoft của bạn.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Learn More",,"Tìm hiểu Thêm",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Learn More about Teams",,"Tìm hiểu thêm về Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Loading",,"Đang tải",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign up for free",,"Đăng ký miễn phí",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign in",,"Đăng nhập",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Username",,"Tên người dùng",,"Text",,"All",,"Microsoft Teams for Mac",,""
"New chat",,"Cuộc trò chuyện mới",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Settings",,"Cài đặt",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Appear Away",,"Hiển thị là vắng mặt",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be Right Back",,"Quay lại ngay",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Do Not Disturb",,"Không Làm Phiền",,"Text",,"All",,"Microsoft Teams for Mac",,""
"On The Phone",,"Đang nghe điện thoại",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reset Status",,"Đặt lại trạng thái",,"Text",,"All",,"Microsoft Teams for Mac",,""
"App initialization timed out",,"Đã hết thời gian chờ khởi tạo ứng dụng",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to load: {0}",,"Không tải được: {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to reach: {0}",,"Không kết nối được: {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to connect to settings endpoint",,"Không kết nối được với điểm cuối của cài đặt",,"Text",,"All",,"Microsoft Teams for Mac",,""
