PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Main menu | Open the system's function menu",,"Menu chính | Mở menu chức năng của hệ thống",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"First page | Go to the first page",,"Trang đầu | Chuyển đến trang đầu",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Last page | Go to the last page",,"Trang cuối | Chuyển đến trang cuối",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Show link | Show if fields supporting drill up or down should be indicated in the previewer",,"Hiển thị liên kết | Cho biết có cần hiện các trường hỗ trợ truy ngược lên hoặc truy sâu xuống trong trình xem trước không",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Delete user adjustments | Delete adjustments made by the user",,"Xóa điều chỉnh của người dùng | Xóa điều chỉnh do người dùng thực hiện",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Delete all user adjustments | Delete all adjustments made by the user",,"Xóa tất cả điều chỉnh của người dùng | Xóa tất cả điều chỉnh do người dùng thực hiện",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Add line | Add a delimiting line",,"Thêm dòng | Thêm một dòng định giới hạn",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Delete line | Delete a delimiting line",,"Xóa dòng | Xóa một dòng định giới hạn",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Insert table | Insert a table before this table",,"Chèn bảng | Chèn một bảng trước bảng này",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Edit table | Edit this table setup",,"Chỉnh sửa bảng | Chỉnh sửa thiết lập bảng này",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Delete table | Delete the table",,"Xóa bảng | Xóa bảng",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Table | Open the table window",,"Bảng | Mở cửa sổ bảng",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Print setup | Set up printing",,"Thiết lập in | Thiết lập in",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Copy field | Copy the contents of a delimiting field",,"Sao chép trường | Sao chép nội dung của một trường định giới hạn",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Toggle limits | Toggle between one and two delimiting fields",,"Chuyển đổi giới hạn | Chuyển đổi giữa một và hai trường định giới hạn",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Previous | Previous field",,"Trước | Trường trước đó",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Next | Next field",,"Tiếp | Trường tiếp theo",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Setup | Various QT setup",,"Thiết lập | Thiết lập QT khác nhau",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Setup (later properties) | Setup",,"Thiết lập (thuộc tính sau này) | Thiết lập",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Field expression | Edit the field expression",,"Biểu thức trường | Chỉnh sửa biểu thức trường",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Section | Edit the section",,"Phần | Chỉnh sửa phần",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Field condition | Edit the field condition",,"Điều kiện trường | Chỉnh sửa điều kiện trường",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Buffer | Change source buffer",,"Bộ đệm | Thay đổi bộ đệm nguồn",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Job | Edit the job",,"Tác vụ | Chỉnh sửa tác vụ",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Query | Edit the query",,"Truy vấn | Chỉnh sửa truy vấn",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Subtotals | Edit the subtotals",,"Tổng phụ | Chỉnh sửa tổng phụ",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Box | Edit the box",,"Hộp | Chỉnh sửa hộp",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Bitmap | Edit the bitmap",,"Ảnh bitmap | Chỉnh sửa ảnh bitmap",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Create section | Create a section",,"Tạo phần | Tạo một phần",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Free-text | Edit the free text",,"Văn bản tự do | Chỉnh sửa văn bản tự do",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Prompt text | Edit the prompt text",,"Văn bản nhắc | Chỉnh sửa văn bản nhắc",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Expression | Edit the expression",,"Biểu thức | Chỉnh sửa biểu thức",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Line | Edit the line",,"Dòng | Chỉnh sửa dòng",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Mark job interval | Mark the printer job interval",,"Đánh dấu khoảng thời gian tác vụ | Đánh dấu khoảng thời gian tác vụ của máy in",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Delete | Delete the marked",,"Xóa | Xóa phần đánh dấu",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Add to favorites... | Add the form to favorites",,"Thêm vào mục yêu thích... | Thêm biểu mẫu vào mục yêu thích",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Organize favorites... | Organize favorites",,"Tổ chức mục yêu thích... | Tổ chức mục yêu thích",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Create group... | Create new favorite group",,"Tạo nhóm... | Tạo nhóm yêu thích mới",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Rename group... | Rename current favorite group",,"Đổi tên nhóm... | Đổi tên nhóm yêu thích hiện tại",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Delete group... | Delete current favorite group",,"Xóa nhóm... | Xóa nhóm yêu thích hiện tại",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Create folder | Creates a folder ",,"Tạo thư mục | Tạo thư mục",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Go to | Go to the specified page or line",,"Chuyển đến | Chuyển đến trang hoặc dòng cụ thể",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Sort | Make sort",,"Sắp xếp | Sắp xếp",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Mark job | Mark the printer job",,"Đánh dấu tác vụ | Đánh dấu tác vụ máy in",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Close | Close form",,"Đóng | Đóng biểu mẫu",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Ctrl+Up arrow | Ctrl key + Up arrow key",,"Ctrl + Mũi tên lên | phím Ctrl + Mũi tên lên",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Ctrl+Down arrow | Ctrl key + Down arrow key",,"Ctrl + Mũi tên xuống | phím Ctrl + Mũi tên xuống",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Next tab page | Shift to the next tab page",,"Trang tab tiếp theo | Chuyển đến trang tab tiếp theo",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Previous tab page | Shift to the previous tab page",,"Trang tab trước đó | Chuyển đến trang tab trước đó",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Details view | Go to the details view",,"Dạng xem chi tiết | Chuyển sang dạng xem chi tiết",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Grid view | Go to the grid view",,"Dạng xem lưới | Chuyển sang dạng xem lưới",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Details | Go to the details page",,"Chi tiết | Chuyển sang trang chi tiết",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Close details | Close the details page",,"Đóng chi tiết | Đóng trang chi tiết",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Header view | Go to the header view",,"Dạng xem tiêu đề | Chuyển sang dạng xem tiêu đề",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Display info | Display information on the job",,"Hiển thị thông tin | Hiển thị thông tin về tác vụ",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Line view| Go to the line view",,"Dạng xem đường | Chuyển sang dạng xem đường",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Next record | Go to the next record",,"Bản ghi tiếp theo | Chuyển đến bản ghi tiếp theo",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Previous record | Go to the previous record",,"Bản ghi trước | Chuyển đến bản ghi trước đó",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Next page records | Show the next page of records (only effective in grids)",,"Trang bản ghi tiếp theo | Hiển thị trang tiếp theo của bản ghi (chỉ khả dụng ở dạng lưới)",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
"Previous page records | Show the previous page of records (only effective in grids)",,"Trang bản ghi trước | Hiển thị trang trước đó của bản ghi (chỉ khả dụng ở dạng lưới)",,"Text",,"All",,"Microsoft Dynamics 365 for Finance and Operations, Business Edition",,""
